pathway	Ship-Ballast-100-02-01-17-SA-2-tank-6-uptake-3	Ship-Ballast-101-02-01-17-SA-2-tank-2-uptake-1	Ship-Ballast-102-02-01-17-SA-2-tank-2-uptake-2	Ship-Ballast-103-02-01-17-SA-2-tank-2-uptake-3	Ship-Ballast-110-02-05-17-SA-2-Dis6-1	Ship-Ballast-111-02-05-17-SA-2-Dis6-2	Ship-Ballast-112-02-05-17-SA-2-Dis6-3	Ship-Ballast-113-02-05-17-SA-2-Dis2B-1	Ship-Ballast-114-02-05-17-SA-2-Dis2B-2	Ship-Ballast-115-02-05-17-SA-2-Dis2B-3	Ship-Ballast-80-10-18-16-SA-1-UP-5-1	Ship-Ballast-81-10-18-16-SA-1-UP-5-2	Ship-Ballast-82-10-18-16-SA-1-UP-5-3	Ship-Ballast-83-10-17-16-SA-1-UP-6-1	Ship-Ballast-84-10-17-16-SA-1-UP-6-2	Ship-Ballast-85-10-17-16-SA-1-UP-6-3	Ship-Ballast-86-10-20-16-EX-Dis-5-1	Ship-Ballast-87-10-20-16-EX-Dis-5-2	Ship-Ballast-88-10-20-16-EX-Dis-5-3	Ship-Ballast-89-10-20-16-EX-UP-5-1	Ship-Ballast-90-10-20-16-EX-UP-5-2	Ship-Ballast-91-10-20-16-EX-UP-5-3	Ship-Ballast-92-10-23-16-SA-1-Dis-6-1	Ship-Ballast-93-10-23-16-SA-1-Dis-6-2	Ship-Ballast-94-10-23-16-SA-1-Dis-6-3	Ship-Ballast-95-10-23-16-SA-1-Dis-5-1	Ship-Ballast-96-10-23-16-SA-1-Dis-5-2	Ship-Ballast-97-10-23-16-SA-1-Dis-5-3	Ship-Ballast-98-02-01-17-SA-2-tank-6-uptake-1	Ship-Ballast-99-02-01-17-SA-2-tank-6-uptake-2
HISDEG-PWY	2332.2440289514057	1374.2466789368991	1218.0579225703452	1040.5774870952605	6887.13716598103	5179.818668805132	6342.588817367663	5928.896946320543	6986.1900333350395	4112.920014534096	3674.371432856163	3079.6270405308323	3014.8891967229833	5069.593476238031	6078.415495774785	5804.936179028728	3148.7322209347567	3504.0362545728194	4240.303059942177	8432.949718523976	8815.712307459326	7307.847469608044	8217.031613073772	6996.108105459506	6354.467294361108	3147.3435109690186	3921.769352709256	2536.5959826156413	1393.385575340025	1010.3662475631534
HISTSYN-PWY	3308.993388325482	2001.2985659869198	1766.5559089575559	1644.976695727152	7368.207778711762	5530.168840355431	6723.946668437628	6643.452302077734	7799.410580992654	4468.939975712045	4324.800129994227	3664.2222319406746	3472.3476214281613	4649.8963350624	5494.106730937441	5310.780331083694	3724.2384852588066	4108.058929998092	4922.838584932856	9735.28583714607	10012.858145410011	8232.533927794726	8258.572794039697	6998.062092970672	6431.3738061547065	3159.9410198874675	3910.7694572786095	2524.0815845256725	1901.4815536301514	1495.3170010830024
HOMOSER-METSYN-PWY	784.3993019626605	717.1633696238846	468.2538652824535	592.3979034574656	332.4487272954646	233.60281638007524	244.58463083769882	367.2636627228617	397.34906445189205	209.30675185414577	1773.0663773047413	1566.975156392647	1544.244061906418	4187.7586998246015	5080.997591579067	4840.491949155459	292.9786120619439	529.1377892284152	592.8799903670684	8882.32324208984	9359.444183821628	7767.102749962069	4202.555780812733	3486.108608370481	3295.705697470433	2054.3207340146637	2440.915730866494	1540.45071972128	498.2440397184228	407.00039528405324
HSERMETANA-PWY	3805.6300530165913	2192.437464302248	1888.4444365315846	1872.0257286025385	7384.118061277327	5437.828500520741	6901.944947538893	7261.214575693148	8577.595034845963	4936.166642358674	4134.114191268517	3454.9225496464933	3275.8102313195345	4617.31757934275	5492.763624841043	5314.929019537097	3486.764311222172	3844.031164866451	4596.807345244876	8614.514994293582	8761.428747132943	7051.969906325443	8100.325300574742	6845.904311317207	6240.352639590345	3122.7396537932523	3877.8521677105396	2492.516858227088	2167.2932639699798	1674.0033536374942
ILEUSYN-PWY	6043.6709696005455	3512.064264763285	3117.6491477098357	2827.2252992929543	9100.437054617523	6753.527150722312	8353.28033881959	8549.142671540778	10138.194089134762	5858.146862727609	5966.461102373398	4947.158103459398	4744.9112399212745	5864.968841740073	6957.412492911307	6692.0498766882965	4366.951045134105	4750.026961457897	5753.632215557334	11745.207417390187	12028.75465242071	9760.98117179499	9476.390762183459	8030.34915183216	7284.401001388154	4180.738290464663	5156.3995775459125	3331.8888519456705	3571.9077464628954	2735.9400717662434
KDO-NAGLIPASYN-PWY	0.0	15.86690948750694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3706.7842758514016	3142.3921089292653	3062.14845788113	4833.09023096568	5751.354004769416	5564.531462073988	0.0	0.0	0.0	8241.888365971856	8563.979730040244	6962.194572294058	1653.1925678434086	1451.8380132081365	1291.052605188762	446.2054845518494	502.0107760475521	335.07536585958616	10.584455274339629	0.0
KETOGLUCONMET-PWY	394.33643279797127	179.20787325972154	144.05990016638935	121.58075949367087	0.0	0.0	0.0	0.0	0.0	0.0	434.67419635099907	274.88214873012976	271.2631951824301	0.0	0.0	0.0	46.76427996781979	27.621530292058896	64.42288196958725	0.0	0.0	0.0	33.23872242344419	25.53022932592078	11.81620931716656	0.0	0.0	0.0	206.86202993334172	97.52336987882286
LACTOSECAT-PWY	0.0	0.0	7.885733618457069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LEU-DEG2-PWY	2787.5222160187946	1435.3185567769076	1255.5743745936443	1238.6653468070767	7798.474767555152	5872.465351777172	7135.207150929442	6893.1891798254455	8097.898606053156	4674.0987308734975	4594.4012955545595	3804.172409405284	3659.69237799215	5151.709777471885	6126.914701557926	5880.8576271839565	4105.377887282888	4511.213301437499	5412.709924746119	3710.0395267566905	3976.8096079098955	3389.5052692760073	9003.361194432655	7653.984590854733	6990.84833426356	3632.7438082426747	4516.396162020594	2919.4500609231973	1593.458499161336	1183.8818104997256
LIPASYN-PWY	118.26804618167341	102.39278103800355	50.56413514190616	177.8327998389808	133.2110643360011	117.33710909816224	113.40072185029209	67.79265824137035	108.04824620019592	62.49786459318539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.76464619417394	0.0
MET-SAM-PWY	1390.862089287088	1124.5470643060482	813.7628156454377	934.6456671862544	730.7624240245377	514.7456370649362	544.2588914631039	800.3995103950956	871.0433700429455	461.10921976576844	2882.6817971377623	2508.393741120171	2459.5671857523416	5664.756902588332	6816.523001860788	6562.031546691484	611.9609063109513	1037.3794306965283	1175.0648754871231	11405.998733980243	11927.221376305682	9875.709952625471	5982.927170144223	4999.502780832958	4688.241747408825	3005.511648407706	3624.30245662962	2295.4036470175865	864.6388695448289	691.6851184182052
METH-ACETATE-PWY	60.04872893550079	0.0	0.0	15.814328962670087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.805823953072696
METHGLYUT-PWY	0.0	4.279551258132751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.63852683537232	69.67154690728297	54.56743246892404	23.329866825798973	34.569562797446274	26.517589335030976	266.0485975783346	295.664565278368	419.27384680616325	19.7014948572838	12.495620583131783	14.159948249646709	897.07879307719	811.7684334260448	589.6993163486426	169.42444447297405	165.30964797237536	106.73450736744664	2.215174636261605	0.0
METHYLGALLATE-DEGRADATION-PWY	526.0678598362434	294.5242713590889	252.36815049203227	216.3530220705371	648.2002107869421	483.31477488656543	463.6557412211974	306.24117632158385	435.34982521458505	311.56298327309463	435.54626534803543	281.39567475495164	285.1740330627764	0.0	15.98489447220251	0.0	244.6059915633954	200.50452330445108	264.4296553992934	10.93675177400779	14.098818974817155	13.748648069828066	44.982839921145406	0.0	19.996477422036545	123.46142974914615	156.86948442267288	112.20139790020055	273.85735374665774	225.2986003236024
NAD-BIOSYNTHESIS-II	755.2759437906611	291.5683183222594	299.2439810800626	320.18361806652246	843.8880371747159	582.091292816482	741.992883638126	763.9838604853787	964.4173808602283	566.0965520844663	685.5387326339647	586.046824123793	434.39714249324413	85.4476078656638	133.86631292296101	87.50745267411547	1193.6093045566645	1207.253903571495	1515.8487951123686	0.0	0.0	0.0	4243.487283622323	3469.661385679239	3582.160490560617	506.7414623366472	518.2919297834244	275.97227023721985	363.54369418945	308.2527783764099
NADSYN-PWY	1283.0746334475903	811.56506970047	728.5763174658584	627.4512596178561	1223.168385218982	817.2100952565256	1357.0573095591062	1852.5801557700722	2310.7399838262813	1325.5553544809784	1688.652354670771	1418.127863453448	1315.1900579884104	579.5692497701671	625.12908595817	478.4373520749606	96.30253979060312	141.4472350345043	191.81874476786953	937.9743932383305	1070.6717428157567	811.6939370202487	47.36952753780657	39.353989288157834	5.741262041920941	122.60689353040665	118.77498030113053	78.36040618219793	808.1407081915354	538.2780279420663
NAGLIPASYN-PWY	2901.4451147426626	1667.3024109509697	1576.4060718680307	1505.3896676351644	6579.4971976434945	4906.287184273109	6092.340031062643	6191.6774832506235	7305.448773745318	4183.9567542405675	4323.069312200736	3673.47405064037	3460.8167435871223	4668.118747029344	5526.657106469156	5317.7664822673505	3214.7368979431158	3562.0380238053085	4312.455403950376	9118.476728367606	9413.033243700393	7723.135083073991	7406.714232681212	6299.453124808878	5761.903172914719	2824.496211058097	3520.617767200309	2248.8657663233275	1783.5684154139863	1311.3677626603846
NONMEVIPP-PWY	3097.732110397747	1855.048528908523	1645.592136179961	1611.533636385049	5793.2018736404625	4425.539131363885	5125.75823164115	4712.058718382005	5485.063067700078	3134.753090358318	2904.882593289629	2490.392882599904	2350.1286390440664	2160.818968293682	2512.3185949641907	1931.0668418123073	3245.3256580342913	3588.5489828507784	4304.30208680818	9079.335581364707	9390.890837815328	7735.44186430284	7466.257707440195	6319.78205574986	5792.255501983727	2900.5774921071757	3570.7250661805706	2303.1485087455194	1790.3253529622814	1399.757372733957
NONOXIPENT-PWY	4369.518457504476	2570.483968257067	2403.759204358968	2187.3629956673562	7620.749242779193	5593.215427307565	7147.886985631477	7501.300607796626	8906.379871369538	5085.856162963163	5346.012338247206	4477.617186382873	4264.304033270638	4985.9135057634	5879.355386490553	5624.536652368062	3567.4389419355757	3898.1942026688557	4725.907652751545	15447.32096648273	16059.75623399458	13103.096118700747	7968.977151055622	6749.04184985511	6156.596444316556	3004.0686799533414	3691.9572748119103	2374.5997840402065	2517.071356359439	1934.8870155381019
OANTIGEN-PWY	2703.7673332373224	1566.0112629996154	1318.141293042598	1289.77625498447	6543.878480545825	4936.736698561255	5886.75464865511	5587.321298003103	6558.538182498311	3786.29480963654	3541.2349509469323	2990.1447917630753	2864.025282244486	4510.929718992631	5362.211816304536	5176.018874040152	3358.6014542205844	3708.5556068850856	4476.158349804001	7858.181855507938	8107.954242476283	6736.510024292771	7991.05317443734	6762.271311192773	6188.826385823305	2482.9084806966466	3045.767075186086	1954.58272854269	1507.9933325246109	1198.8169642974563
ORNARGDEG-PWY	0.0	4.653098576344452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	315.2617030432708	269.80492405943096	272.7999591002939	122.11962098596499	160.52128568132298	0.0	184.6837374519356	496.3379231443121	589.105523297974	0.0	0.0	0.0	168.30275723879697	237.82510342330735	0.0	0.0	0.0	0.0	3.097629088895823	0.0
ORNDEG-PWY	0.0	3.9812096300645923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6533279269764636	0.0
P101-PWY	121.88755011079387	68.16046161632335	23.690551014554504	4.995057454197461	216.03501702877693	151.579856633444	125.03922725361654	62.07220349141117	51.077990692723475	0.0	99.52714490471344	61.02947142048475	76.48697672626776	93.81187033118859	0.0	91.84361164035562	0.0	7.490414664917258	0.0	9623.802321680296	9979.156508707425	8040.544864947247	84.2135008126565	71.86593516715293	91.15820263416984	580.6203187224609	755.0999060163485	403.7253304669534	94.21852511793493	65.69805002780959
P105-PWY	3740.1921301220673	2195.8142116190324	1900.9665622205835	1792.5651550823336	5180.845680926007	3735.647476589434	4988.3138797284755	5881.530567476996	6956.364665891648	4011.945065215104	4832.69337291766	4067.541085408521	3888.1341337618665	5602.811155683653	6686.94570574009	6428.549302288462	2501.1524805792724	2605.5967450798707	3219.5387811848614	11559.651477276822	11998.159865186615	9851.69546432347	7272.068783380485	6012.034740070335	5842.266946956336	3144.3672468210543	3824.6749129716295	2428.32668404902	2173.7993250359636	1695.5465179474024
P108-PWY	2811.6620739193813	1710.5840101454185	1583.073325810712	1430.2370738759264	2308.562043245343	1525.9978202164339	2332.768129397126	3171.9266448478725	3804.1653615466566	2242.082103818022	2999.6840391240817	2606.081099456933	2399.672044987671	988.7756980100145	1130.23853897225	854.4964115982128	447.35655195242646	434.8856134552548	511.00011388728205	605.2717830039254	701.3294874746801	374.5937424196026	371.8320577443633	196.1953298470669	198.07103763650758	264.0225810085113	230.7186328018196	190.67198737460808	1650.0197526284949	1411.0795951951718
P122-PWY	490.0690124221107	178.96671240014683	399.5397554420744	196.98488192519935	79.95547035580452	65.2486668068847	71.31300599643242	89.9575838868154	72.92116802131996	0.0	231.85155912994344	47.58867744409528	77.60773482416396	27.799493282963148	69.78245154741528	31.81912147113561	0.0	0.0	0.0	182.15281296959571	209.84892096637958	86.54582078296349	107.9265117410074	83.33620883895799	76.7859202075807	0.0	0.0	0.0	83.8674231683174	114.02295914781959
P124-PWY	538.7218150087812	199.82551451240352	438.7680672429048	219.25673012793996	145.56101611204446	94.61430434604385	110.47110870211034	102.6861296472482	83.26926256923512	0.0	266.64921027803996	54.49039928936163	88.96963991084849	31.85891700757692	80.35693539958248	77.50371352452983	0.0	0.0	0.0	342.9881935886194	437.000994843581	284.53015487245233	848.813400037433	722.928867891343	655.7784429345678	113.49094746625697	136.99058607130144	92.53133801612243	95.0668490233306	128.2826436658002
P125-PWY	157.88887050031715	101.62474842563137	102.7742737633831	64.6129460252634	111.5119627079093	73.14950685160768	65.96553919062666	61.16816164402285	58.775082741867	37.18280712582912	131.89881807501007	47.52907747138594	123.05089214940732	83.77474000650567	22.477830585728316	79.22483946083742	181.68004998776343	117.05965334628608	254.52314541877382	0.0	0.0	0.0	20.397589557529507	15.598325428386465	14.398474831408414	0.0	0.0	0.0	95.67809337387904	154.9504246432841
P161-PWY	716.752260374677	406.9581471557578	348.57905066954476	311.49929714357296	208.14409718820417	121.61999591503267	109.72920956046907	125.59194479071623	97.786340378198	77.76443257056569	2033.4793145997307	1660.3581477268526	1842.0343119240474	6067.5530362046475	7371.311783223072	7401.970147197577	378.21759152881333	312.74840948312783	489.44509168973104	8694.08429778567	9257.140197616856	7349.010045444719	531.7609485744082	457.99663440475615	406.0476294532381	150.9424384978597	188.616269794553	94.88670903099992	441.43312623364005	348.7297458743918
P162-PWY	15.335417145259033	28.63579529812504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P164-PWY	1093.7882599747186	581.0359977213536	530.1277554755535	560.0303669661805	0.0	0.0	0.0	0.0	0.0	0.0	218.28756485335626	197.9431711819383	276.52450739761946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.63405172593485	204.24988143688176	23.937166294131416	0.0	0.0	0.0	0.0	0.0	386.41525064356034	359.66965973427017
P184-PWY	458.9214527098666	257.4557545753235	202.87737164035627	194.71864006260958	383.9552069788059	249.9897061098179	287.37903904584647	211.86646784125523	264.64473181901195	208.54635409027824	450.4190158478787	288.9090138761268	293.0498297635679	0.0	16.41529101870769	0.0	233.35330948417192	186.62666381962111	242.33063096504543	10.425046319510198	13.427806247611093	13.998998874448844	45.63609881386825	0.0	20.361027783907	0.0	0.0	0.0	230.99340037527122	240.88869274453435
P221-PWY	479.9680057306561	170.6545786879305	216.31576785210166	297.28783477826994	6694.955670428676	5094.171219712294	5868.397607384709	4724.573437104722	5533.386782537729	3264.1096593294146	1636.3710564063267	1299.914999078914	1247.4158339692578	801.33682464632	845.2205706457256	568.8046035197833	3829.5541514802385	4149.539037816421	4993.726983098712	3744.629831841993	3774.141499586493	3130.5719547581657	6183.05948356319	5387.019775002515	4491.097959440878	1903.5499974430256	2280.1182523095235	1505.4174236181689	277.3833120813394	289.83494054431355
P23-PWY	1792.5773142676996	912.2177355868761	967.9165747157115	891.5327596636552	0.0	0.0	0.0	0.0	0.0	0.0	1374.9037379988886	1331.0269082661735	1374.8662182975552	361.4884326399891	419.3376451781978	447.8107961442669	33.48773352609443	0.0	0.0	49.17498261657022	95.09754570901838	64.8715260648258	122.54215891412859	0.0	29.906833191179484	0.0	0.0	0.0	832.7011912517194	658.5936392991408
P261-PWY	37.19297126065759	86.12992292951513	51.52710224959277	38.2774207299595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.18262296322477	67.12276761649589
P281-PWY	793.4975860439841	329.6994425728586	310.87050063184785	310.0670933281501	540.3549673645739	411.0876320410043	454.29298022242887	525.2770471046881	589.447805182903	420.7515391807393	572.4187066809624	377.6720375391385	354.44651914340346	0.0	23.254045570291545	0.0	125.1410894120132	66.0617647245219	117.95616031223628	28.40633846273197	50.23307949143342	0.0	29.98761367468397	15.319764354110733	0.0	0.0	0.0	0.0	446.3601486810211	227.8112041799834
P4-PWY	1994.5306343711566	1393.1242773797676	1083.1891795614565	1163.8548159473282	1453.3852049822021	1026.9296753903457	1112.1746110394927	1570.2241175472368	1727.2799276291373	924.9365522423826	3523.914344787387	3031.8124151859647	2931.799994745866	5350.901537797412	6384.59665138768	6158.407844595521	1095.115748882568	1642.0173655641638	1911.46805091857	10870.341963653851	11267.810967628107	9353.26703402943	6744.489389835522	5611.298477772984	5381.254737999107	3173.310134623452	3870.987358884925	2450.9933422906283	1201.8315679603566	960.1997524393283
P42-PWY	1714.022280288817	1147.9033709411467	1098.2874243837687	1133.5764482502973	277.02723470337133	136.65584479930422	204.43468644614876	343.45315928077434	332.31736283119477	261.3374049881817	2853.887468200666	2405.2488006130734	2356.3347329286603	2414.2699967634308	2574.8305906711134	1769.2159577036623	427.48400922044254	437.72575551325576	333.4823031912497	202.32941057129773	507.1867865198809	445.51212888363676	511.4639683657793	137.95445188584685	103.79650033498632	264.2786057017814	228.57980640450813	241.98128792429372	1064.9204056378708	951.5695918278323
P441-PWY	326.20624281755363	181.04394698749655	100.11183414740043	45.85848488018065	0.0	0.0	0.0	0.0	0.0	0.0	146.89725537365175	0.0	36.161248965417556	0.0	30.18179615479274	0.0	0.0	0.0	0.0	103.31595444403858	62.31488898345171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	212.9272447229542	195.0283706389837
P461-PWY	0.0	13.956809546698887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.974099139659215	321.1676849044504	361.278998947382	238.33080472050898	41.77427047032831	149.58699719922208	23.938716585229646	0.0	0.0	0.0	148.02499454429633	163.6808163503282	59.61972965058237	35.819608795568136	33.15204970404222	26.61745380190136	0.0	0.0	0.0	24.521423664785807	0.0
P562-PWY	311.7528502440321	120.33130608029647	106.24958335891723	22.43445218492717	247.67622995064545	172.59625262669414	248.34224077724616	218.92958327383283	309.2228196662526	182.30569082562283	113.74999999999999	74.6846590909091	84.81304006284367	8.290909090909091	0.0	0.0	135.12087445071984	85.9986753651025	122.87813347734352	57.35418543082508	47.860482943656585	0.0	25.967741935483872	13.0	14.903225806451616	0.0	0.0	0.0	200.12702413143762	192.10141704627657
P621-PWY	82.60897435897436	0.0	63.091633466135455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.77119784656797	45.535714285714285	53.71835861928521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.4238683127572	83.3467741935484
PANTO-PWY	3228.4132568904215	1951.2765395135636	1744.3850029350165	1645.1659844916762	7171.186422824602	5380.572210841879	6509.493353630731	6327.749292142043	7455.3653675442565	4277.747080192124	4190.601539256405	3497.9957610241195	3335.855545675022	4661.13027942824	5503.487162116152	5305.958493146538	3663.4503434211024	4063.679283375449	4891.902746961558	9538.766169648554	9866.303437759016	8121.9287859875585	8310.652932958325	7057.4412389668905	6413.900234888775	3091.662141305895	3843.2028310773712	2476.313613331415	1875.2961538461536	1484.2072925060438
PANTOSYN-PWY	2987.5515554319545	1772.964303700522	1613.9492336847115	1516.427486313895	6813.582673416346	5107.311221611211	6214.582337215106	6150.057456779994	7237.118343556295	4154.464266886287	4133.984605431944	3458.9500971512994	3302.529400310331	4622.349555531027	5477.18363579297	5269.50919858953	3431.285538291904	3813.484670773394	4580.3796205762255	9303.959398353212	9638.517102042857	7894.186090450039	7829.656548388537	6644.8468838166955	6051.875833530366	2972.680209872286	3684.710439344178	2371.691411164652	1761.5741864982272	1312.6428734716371
PENTOSE-P-PWY	2363.198716608608	1428.327930017649	1477.6684985064544	1335.8065535196288	3753.7538117617855	2620.8730972214653	3535.621104045011	3807.5873195420245	4674.809736585807	2696.6632786318364	2834.9627445858123	2359.113151524213	2154.1033753592696	1489.9323682515108	1659.1567204520434	977.2490519744804	709.6176692970232	1349.4536063214002	1643.7496407151318	12257.897758729703	12831.0113096314	10504.556883828069	6134.819486075479	5182.038885663024	4651.447176795177	2572.1236160168983	3126.166315348757	1995.1740009932378	1437.567073755649	1164.6653124398358
PEPTIDOGLYCANSYN-PWY	3091.036043383278	1883.651250537557	1648.8276586623276	1527.662281933837	6440.241607618325	4820.613945150464	5880.088371155469	5872.64069076969	6904.369232260373	3965.067075920372	4099.500668815534	3468.3173838459497	3304.359535315929	4581.008498266226	5434.6590277860105	5245.488681385538	3277.4791386042107	3629.7432482895283	4363.158031811002	9204.776838756043	9468.042715764419	7795.305589356927	7459.347256291152	6316.981313289646	5791.8086129137955	2902.9509369676316	3585.2411997608283	2307.1472740499826	1769.135855091134	1385.4579713477144
PHOSLIPSYN-PWY	3897.1673771580126	2270.908844009034	2044.1681312556696	1953.5762586425358	10453.844742563788	7912.861181474172	9341.068507503393	8658.76286081874	10170.345134225792	5882.525765362251	5464.800711661636	4616.383936200857	4428.727156290479	6619.814254328182	7836.268071047795	7429.958128778504	5785.276849795687	6459.661984486834	7694.405474010078	12601.257860717426	13030.802165491594	10661.242403370183	12314.216829665087	10529.166492269404	9399.432588554731	4294.185805455407	5331.543918817453	3484.4922395456106	2262.7981174636698	1762.7498456246137
POLYAMINSYN3-PWY	837.8477620512369	399.2396682134282	333.9829664943188	333.0530207657851	1137.4832750858213	859.5879942302959	1069.2140380000858	1320.4508094669238	1496.3260362063215	946.5754659045846	549.9687370376099	527.0713978824963	384.22211723172893	273.6878017763765	309.8761805675691	141.76100852911648	604.8806610550209	641.6677837911988	898.4677101686457	548.224863811477	703.1029201214674	384.94439471439256	3708.5252090053536	3055.735767859532	3015.770177577746	1976.0074446979022	2440.7798006600988	1477.5321497564125	470.39412444810273	296.5962750118356
POLYAMSYN-PWY	1107.6633537473979	541.5392724506685	432.41221968026593	453.3710635620733	1116.2937521102144	844.237463588006	1048.092438926829	1280.0065078900943	1449.86742551565	914.3211887927125	1501.4547651559328	1275.9406352469455	1236.5805518635545	757.9441618293009	838.8747708216295	650.7327296806254	594.2112029815996	630.6851518480447	880.1384934443345	3135.407050381808	2910.00703299783	2787.388011844475	3487.3854137693875	2883.7263684979293	2818.0581309997806	1958.2389814551566	2418.3717930159796	1461.9544099233835	596.0057141430191	441.51209902878725
POLYISOPRENSYN-PWY	3188.0661196245983	1945.1909668562212	1721.1298835409082	1655.6321910001495	6613.318929959071	4949.088103091093	6044.175214731823	6118.203044476926	7172.721086549557	4112.353308633113	4167.131393222724	3531.839313892867	3349.5746351435273	4647.826450427149	5508.3480935228645	5256.729671146474	3275.676040198796	3695.6918175181495	4434.613827772545	9179.561418718356	9464.274687418882	7767.308708354647	7595.823298534309	6451.663360308483	5801.389143001443	2941.3715159755266	3615.55029824081	2325.291872715545	1869.4549782759902	1473.709447526072
PPGPPMET-PWY	893.1921031954387	543.6156474441606	352.764094109935	456.4329242619368	5499.502875105578	4178.027935002266	4941.988082441854	4357.922502283747	5011.521141562508	2859.6024136037095	3104.282536431199	2672.8362355576674	2537.1795588031932	4819.455530415894	5764.406763909803	5582.173611200388	3249.804228636501	3612.254749518389	4315.945308834691	9713.107145651631	10113.413060593177	8392.585798143919	8730.227704084193	7370.394462925427	6914.904105484758	3379.7418126084654	4136.8906616276645	2670.0978525911396	480.8468643737911	393.9076400362648
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	872.0911960112477	356.79234967847526	334.1747452381743	293.8017111979793	7143.531518729111	5470.936241009753	6261.022307804733	5415.338667527294	6287.026582238705	3644.8154313016744	1523.1292470293936	1151.272622137464	1152.6127210742814	697.9375761646405	799.3973234172825	471.8635170580461	4131.346395004177	4678.49873399405	5616.267303192561	125.79599881564702	171.32940685257944	87.32726358417773	6397.816180319763	5682.548281734186	4321.067721192209	1526.9028561162959	1924.292197541895	1341.8922002020934	523.5782815888773	324.03336227386893
PRPP-PWY	1619.9262554495626	900.0633777477739	589.8103730180901	739.9658562262654	3043.144948507504	2380.7428253593766	2929.1405834525617	2920.241136864306	3232.773209425163	2066.9032469939657	3581.8872478822946	3045.442329187498	2979.4493704644533	5060.24448087953	6031.81285151424	5831.098173137446	1715.801860383055	1637.1936724933626	2329.5716261789426	9649.151243318202	9996.454703030766	8155.863001305425	7314.230967644553	6160.937663576516	5751.308226770984	2154.1257091272123	2495.556379211662	1531.3975813039347	959.3315181223893	779.0996669641347
PWY-1269	2698.571316799257	1565.0052914247328	1455.0523031454463	1429.105462535592	6413.052272988061	4813.879702732077	5898.342886597939	5936.249680729834	6980.328301715011	3993.529163842268	3911.816597792597	3315.610063854663	3129.199840954275	4519.35	5365.654572069743	5204.31	3202.7199999999993	3527.4500000000003	4271.12	9035.570816339718	9315.677566027049	7626.678558004115	7371.079771111334	6262.878244078146	5780.41	2859.0	3547.87	2266.5	1614.4580823797326	1238.3025040194088
PWY-1361	163.22621796587072	56.42926654217107	63.027444013642665	55.533324762509956	366.6317657851	229.68970478365839	272.9779827149291	166.8427442625127	230.17151375717634	214.64113362524887	588.3112119011801	409.02620823432613	409.65829176621577	0.0	0.0	0.0	206.3981393034584	106.07434626306686	167.45368102866738	0.0	0.0	0.0	8.00380931262569	0.0	0.0	0.0	0.0	0.0	76.50229174441344	73.37427458007515
PWY-1422	0.0	0.0	19.96839165582486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.496678052825161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-1501	0.0	0.0	28.340968359497374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-1541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.15708304460198	154.76624366828332	40.80370182770003	36.83453807448802	30.585396394925667	41.946482924407874	167.77455911809565	168.14926412119203	107.08792804571837	0.0	0.0
